Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-C011;46.30;2026-06-14 14:58:16.55
BI-RUI-P011;66.2;2026-06-14 14:58:24.55
BI-RUI-P013;60.8;2026-06-14 14:58:25.13
BI-RUI-C017;56.20;2026-06-14 14:58:29.6
BI-RUI-C034;66.30;2026-06-14 14:58:43.6
BI-RUI-C020;60.20;2026-06-14 14:58:44.693
BI-RUI-015;67.372;2026-06-14 14:58:59.947
BI-RUI-C012;50.6;2026-06-14 14:59:05.963
BI-RUI-C032;66.40;2026-06-14 14:59:12.527
BI-RUI-C013;60.9;2026-06-14 14:59:12.637
BI-RUI-013;66.644;2026-06-14 14:59:32.733
BI-RUI-BR1;60.3;2026-06-14 14:59:45.89
BI-RUI-P006;70.7;2026-06-14 14:59:56.393
BI-RUI-C023;63.4;2026-06-14 15:00:09.113
BI-RUI-004;71.684;2026-06-14 15:01:06.077
BI-RUI-019;68.119;2026-06-14 15:01:06.077
BI-RUI-017;67.767;2026-06-14 15:01:06.077
BI-RUI-006;56.723;2026-06-14 15:01:06.077
BI-RUI-C012;48.9;2026-06-14 15:01:06.077
BI-RUI-C001;60.8;2026-06-14 15:01:06.077
BI-RUI-P014;62.3;2026-06-14 15:01:06.077
BI-RUI-BR5;59.987;2026-06-14 15:01:06.077
BI-RUI-C024;61.2;2026-06-14 15:01:27.513
BI-RUI-017;67.767;2026-06-14 15:01:27.513
BI-RUI-001;61.648;2026-06-14 15:01:27.513
BI-RUI-P007;62.8;2026-06-14 15:02:13.667
BI-RUI-C025;53.60;2026-06-14 15:02:36.32
BI-RUI-C012;47.2;2026-06-14 15:03:00.583
BI-RUI-022;70.80;2026-06-14 15:03:03.303
BI-RUI-C033;64.40;2026-06-14 15:03:27.333
BI-RUI-C023;67.4;2026-06-14 15:03:30.85
BI-RUI-C026;50.5;2026-06-14 15:03:43.597
BI-RUI-021;59.20;2026-06-14 15:03:43.847
BI-RUI-P002;55.2;2026-06-14 15:03:44.283
BI-RUI-009;69.074;2026-06-14 15:03:45.08
BI-RUI-C030;48.50;2026-06-14 15:04:00.533
BI-RUI-C012;55.7;2026-06-14 15:04:09.063
BI-RUI-BR11;62.179;2026-06-14 15:04:20.86
BI-RUI-C021;73.30;2026-06-14 15:04:42.42
BI-RUI-BR2;57.6;2026-06-14 15:05:01.217
BI-RUI-C018;53.50;2026-06-14 15:05:02.403
BI-RUI-P010;65.5;2026-06-14 15:05:19.373
BI-RUI-C012;46.3;2026-06-14 15:05:26.013
BI-RUI-021;60.60;2026-06-14 15:05:40.92
BI-RUI-P005;61.8;2026-06-14 15:06:17.203
BI-RUI-011;68.057;2026-06-14 15:06:39.16
BI-RUI-C012;53.5;2026-06-14 15:06:43.237
BI-RUI-007;61.007;2026-06-14 15:06:48.41
BI-RUI-P001;83.1;2026-06-14 15:06:48.487
BI-RUI-C023;65.6;2026-06-14 15:06:50.457
BI-RUI-C009;65.7;2026-06-14 15:06:56.363
BI-RUI-C006;74.2;2026-06-14 15:07:21.443
BI-RUI-C022;62.2;2026-06-14 15:07:35.24
BI-RUI-BR15;64.20;2026-06-14 15:07:43.46
BI-RUI-C003;55.50;2026-06-14 15:07:49.96
BI-RUI-C015;60.30;2026-06-14 15:07:52.523
BI-RUI-C012;54.2;2026-06-14 15:08:00.807
BI-RUI-C025;54.30;2026-06-14 15:08:06.82
BI-RUI-C014;53.60;2026-06-14 15:08:32.463
BI-RUI-C004;57.7;2026-06-14 15:08:57.87
BI-RUI-C012;48.6;2026-06-14 15:09:19.733
BI-RUI-C016;62.1;2026-06-14 15:09:29.327
BI-RUI-020;60.30;2026-06-14 15:09:35.953
BI-RUI-C008;59.7;2026-06-14 15:09:54.28
BI-RUI-C023;64.4;2026-06-14 15:10:06.5
BI-RUI-P012;67.3;2026-06-14 15:10:11.97
BI-RUI-008;60.299;2026-06-14 15:10:25.8
BI-RUI-C012;48.2;2026-06-14 15:10:34.333
BI-RUI-005;65.860;2026-06-14 15:10:37.49
BI-RUI-010;68.066;2026-06-14 15:10:54.18
BI-RUI-C010;55.6;2026-06-14 15:11:49.077
BI-RUI-C012;47.7;2026-06-14 15:11:52.293
BI-RUI-C005;61.3;2026-06-14 15:11:58.733
BI-RUI-C019;58.90;2026-06-14 15:12:12.97
BI-RUI-023;66.50;2026-06-14 15:12:31.313
BI-RUI-C031;52.70;2026-06-14 15:12:39.05
BI-RUI-C012;49.3;2026-06-14 15:13:11.773
BI-RUI-C023;68.3;2026-06-14 15:13:19.71
BI-RUI-P011;65.6;2026-06-14 15:13:24.96
BI-RUI-P013;61.9;2026-06-14 15:13:25.117
BI-RUI-C025;55.70;2026-06-14 15:13:36.417
BI-RUI-C011;45.00;2026-06-14 15:13:50.87
BI-RUI-015;68.968;2026-06-14 15:13:51.31
BI-RUI-C026;53.0;2026-06-14 15:13:52.277
BI-RUI-C017;51.90;2026-06-14 15:13:58.09
BI-RUI-C034;67.00;2026-06-14 15:14:02.543
BI-RUI-C020;58.30;2026-06-14 15:14:19.093
BI-RUI-013;70.083;2026-06-14 15:14:22.953
BI-RUI-C012;48.6;2026-06-14 15:14:30.673
BI-RUI-C013;60.8;2026-06-14 15:14:35.89
BI-RUI-C032;65.60;2026-06-14 15:14:36.517
BI-RUI-P006;72.8;2026-06-14 15:14:56.753
BI-RUI-BR1;59.8;2026-06-14 15:15:07.1
BI-RUI-019;68.163;2026-06-14 15:15:24.273
BI-RUI-C012;47.2;2026-06-14 15:15:45.29
BI-RUI-P014;63.7;2026-06-14 15:15:52.793
BI-RUI-004;71.605;2026-06-14 15:15:54.903
BI-RUI-BR5;58.125;2026-06-14 15:15:58.153
BI-RUI-006;60.534;2026-06-14 15:16:02.967
BI-RUI-001;61.327;2026-06-14 15:16:27.75
BI-RUI-C023;63.0;2026-06-14 15:16:37.72
BI-RUI-C012;48.6;2026-06-14 15:17:02.897
BI-RUI-C001;60.5;2026-06-14 15:17:33.337
BI-RUI-BR7;48.122;2026-06-14 15:18:02.343
BI-RUI-C024;61.7;2026-06-14 15:18:07.187
BI-RUI-C012;47.0;2026-06-14 15:18:14.17
BI-RUI-022;63.70;2026-06-14 15:18:21.487
BI-RUI-009;69.583;2026-06-14 15:18:47.443
BI-RUI-C033;61.40;2026-06-14 15:18:51.007
BI-RUI-C025;54.80;2026-06-14 15:19:09.053
BI-RUI-BR11;62.720;2026-06-14 15:19:25.387
BI-RUI-C030;48.40;2026-06-14 15:19:27.527
BI-RUI-C012;50.1;2026-06-14 15:19:31.573
BI-RUI-C023;66.5;2026-06-14 15:19:54.67
BI-RUI-C021;72.50;2026-06-14 15:19:55.5
BI-RUI-BR2;56.4;2026-06-14 15:20:17.94
BI-RUI-P010;65.7;2026-06-14 15:20:19.737
BI-RUI-C018;54.80;2026-06-14 15:20:24.957
BI-RUI-C012;49.8;2026-06-14 15:20:47.57
BI-RUI-021;56.80;2026-06-14 15:20:58.57
BI-RUI-P005;61.6;2026-06-14 15:21:17.493
BI-RUI-011;66.420;2026-06-14 15:21:27.34
BI-RUI-C012;52.3;2026-06-14 15:22:05.5
BI-RUI-007;61.518;2026-06-14 15:22:05.597
BI-RUI-C009;63.6;2026-06-14 15:22:18.567
BI-RUI-C006;74.5;2026-06-14 15:22:44.663
BI-RUI-C022;65.5;2026-06-14 15:22:58.743
BI-RUI-C023;62.4;2026-06-14 15:23:05.993
BI-RUI-BR15;63.60;2026-06-14 15:23:06.243
BI-RUI-C003;56.30;2026-06-14 15:23:06.493
BI-RUI-C015;59.10;2026-06-14 15:23:21.153
BI-RUI-C012;51.9;2026-06-14 15:23:23.403
BI-RUI-C014;55.40;2026-06-14 15:23:55.5
BI-RUI-C004;59.7;2026-06-14 15:24:09.003
BI-RUI-C026;51.2;2026-06-14 15:24:09.74
BI-RUI-C012;48.6;2026-06-14 15:24:30.71
BI-RUI-C016;63.1;2026-06-14 15:24:40.57
BI-RUI-C025;50.30;2026-06-14 15:24:41.43
BI-RUI-020;59.00;2026-06-14 15:24:53.603
BI-RUI-P012;69.0;2026-06-14 15:25:12.56
BI-RUI-C008;61.5;2026-06-14 15:25:18.013
BI-RUI-005;67.279;2026-06-14 15:25:33.75
BI-RUI-C012;47.3;2026-06-14 15:25:47.563
BI-RUI-010;70.051;2026-06-14 15:25:54.503
BI-RUI-C023;63.1;2026-06-14 15:26:12.897
BI-RUI-C012;48.0;2026-06-14 15:27:04.75
BI-RUI-C005;62.7;2026-06-14 15:27:05.78
BI-RUI-C010;54.7;2026-06-14 15:27:23.093
BI-RUI-P009;64.6;2026-06-14 15:27:24.44
BI-RUI-C019;50.80;2026-06-14 15:27:36.817
BI-RUI-023;59.90;2026-06-14 15:27:44.893
BI-RUI-C031;55.40;2026-06-14 15:28:06.163
BI-RUI-C012;48.5;2026-06-14 15:28:20.993
BI-RUI-P011;64.8;2026-06-14 15:28:25.15
BI-RUI-P013;60.5;2026-06-14 15:28:25.4
BI-RUI-015;70.419;2026-06-14 15:28:58.03
BI-RUI-C011;45.60;2026-06-14 15:29:21.033
BI-RUI-C034;68.10;2026-06-14 15:29:21.237
BI-RUI-C017;53.20;2026-06-14 15:29:26.74
BI-RUI-013;65.553;2026-06-14 15:29:34.3
BI-RUI-C023;64.2;2026-06-14 15:29:35.427
BI-RUI-C012;50.9;2026-06-14 15:29:38.397
BI-RUI-C020;55.90;2026-06-14 15:29:45.13
BI-RUI-C013;60.7;2026-06-14 15:29:54.43
BI-RUI-C032;60.40;2026-06-14 15:29:55.29
BI-RUI-P006;70.2;2026-06-14 15:29:57.383
BI-RUI-C025;48.50;2026-06-14 15:30:09.167
BI-RUI-BR1;59.2;2026-06-14 15:30:25.827
BI-RUI-019;68.450;2026-06-14 15:30:28.467
BI-RUI-017;64.516;2026-06-14 15:30:36.75
BI-RUI-004;70.408;2026-06-14 15:30:41.203
BI-RUI-BR5;56.805;2026-06-14 15:30:46.83
BI-RUI-P014;60.9;2026-06-14 15:30:53.267
BI-RUI-C012;46.9;2026-06-14 15:31:08.19
BI-RUI-006;58.677;2026-06-14 15:31:09.207
BI-RUI-001;62.161;2026-06-14 15:31:23.803
BI-RUI-P007;62.0;2026-06-14 15:32:13.763
BI-RUI-C012;50.7;2026-06-14 15:32:24.81
BI-RUI-C001;58.3;2026-06-14 15:32:45.207
BI-RUI-C023;64.0;2026-06-14 15:32:51.457
BI-RUI-C024;60.8;2026-06-14 15:33:31.697
BI-RUI-022;66.10;2026-06-14 15:33:33.4
BI-RUI-C012;51.9;2026-06-14 15:33:36.947
BI-RUI-P002;53.4;2026-06-14 15:33:45.057
BI-RUI-009;66.382;2026-06-14 15:33:48.7
BI-RUI-C033;59.10;2026-06-14 15:34:18.017
BI-RUI-BR11;60.683;2026-06-14 15:34:20.267
BI-RUI-C026;51.2;2026-06-14 15:34:30.173
BI-RUI-C012;47.2;2026-06-14 15:34:54.52
BI-RUI-C030;48.20;2026-06-14 15:34:56.177
BI-RUI-C021;63.40;2026-06-14 15:35:11.603
BI-RUI-BR2;55.4;2026-06-14 15:35:26.667
BI-RUI-C025;49.60;2026-06-14 15:35:36.933
BI-RUI-C018;58.90;2026-06-14 15:35:43.247
BI-RUI-C023;64.3;2026-06-14 15:36:03.08
BI-RUI-C012;47.4;2026-06-14 15:36:06.563
BI-RUI-021;57.10;2026-06-14 15:36:17.783
BI-RUI-P005;61.4;2026-06-14 15:36:18.05
BI-RUI-011;67.308;2026-06-14 15:36:25.957
BI-RUI-P001;80.4;2026-06-14 15:36:48.837
BI-RUI-007;62.110;2026-06-14 15:36:59.087
BI-RUI-C012;49.8;2026-06-14 15:37:26.387
BI-RUI-C009;62.4;2026-06-14 15:37:36.403
BI-RUI-C006;70.5;2026-06-14 15:38:06.3
BI-RUI-C022;62.1;2026-06-14 15:38:09.143
BI-RUI-BR15;62.10;2026-06-14 15:38:14.35
BI-RUI-C003;55.70;2026-06-14 15:38:25.52
BI-RUI-C012;48.4;2026-06-14 15:38:34.163
BI-RUI-C015;54.80;2026-06-14 15:38:50.087
BI-RUI-C014;52.80;2026-06-14 15:39:16.84
BI-RUI-C023;63.3;2026-06-14 15:39:35.36
BI-RUI-C004;56.1;2026-06-14 15:39:41.72
BI-RUI-C012;49.3;2026-06-14 15:39:52.347
BI-RUI-020;56.20;2026-06-14 15:40:03.52
BI-RUI-C016;60.3;2026-06-14 15:40:05.193
BI-RUI-P012;66.9;2026-06-14 15:40:12.833
BI-RUI-C008;57.0;2026-06-14 15:40:40.807
BI-RUI-005;66.765;2026-06-14 15:40:44.353
BI-RUI-010;67.682;2026-06-14 15:40:53.73
BI-RUI-C025;52.30;2026-06-14 15:41:03.64
BI-RUI-C012;49.8;2026-06-14 15:41:10.17
BI-RUI-C005;63.2;2026-06-14 15:42:12.32
BI-RUI-P009;65.5;2026-06-14 15:42:25.057
BI-RUI-C012;49.2;2026-06-14 15:42:30.31
BI-RUI-C010;52.7;2026-06-14 15:42:47.107
BI-RUI-C023;65.8;2026-06-14 15:42:53.483
BI-RUI-023;60.80;2026-06-14 15:42:59.22
BI-RUI-C019;53.00;2026-06-14 15:43:04.627
BI-RUI-P011;64.6;2026-06-14 15:43:25.24
BI-RUI-C031;53.50;2026-06-14 15:43:35.037
BI-RUI-C012;46.2;2026-06-14 15:43:49.413
BI-RUI-015;68.170;2026-06-14 15:43:51.493
BI-RUI-013;63.349;2026-06-14 15:44:28.903
BI-RUI-C026;51.8;2026-06-14 15:44:43.42
BI-RUI-C034;63.70;2026-06-14 15:44:43.813
BI-RUI-C011;45.00;2026-06-14 15:44:50.22
BI-RUI-C017;47.40;2026-06-14 15:44:53.597
BI-RUI-C020;54.40;2026-06-14 15:45:02.8
BI-RUI-C012;49.7;2026-06-14 15:45:08.237
BI-RUI-C013;59.9;2026-06-14 15:45:11.16
BI-RUI-C032;62.40;2026-06-14 15:45:11.223
BI-RUI-C031;53.50;2026-06-14 15:45:22.113
BI-RUI-017;70.632;2026-06-14 15:45:23.897
BI-RUI-BR1;57.7;2026-06-14 15:45:39.087
BI-RUI-019;66.974;2026-06-14 15:45:41.32
BI-RUI-BR5;57.510;2026-06-14 15:45:50.417
BI-RUI-004;70.789;2026-06-14 15:45:53.137
BI-RUI-P014;61.0;2026-06-14 15:45:53.353
BI-RUI-006;58.689;2026-06-14 15:46:07.17
BI-RUI-C023;63.1;2026-06-14 15:46:11.06
BI-RUI-C025;51.30;2026-06-14 15:46:20.937
BI-RUI-C012;46.8;2026-06-14 15:46:25.013
BI-RUI-001;59.097;2026-06-14 15:46:28.873
BI-RUI-P007;62.6;2026-06-14 15:47:14.037
BI-RUI-C012;47.3;2026-06-14 15:47:43.073
BI-RUI-C001;58.5;2026-06-14 15:48:06.61
BI-RUI-C024;61.5;2026-06-14 15:48:44.473
BI-RUI-P002;53.5;2026-06-14 15:48:45.613
BI-RUI-022;61.20;2026-06-14 15:48:49.537
BI-RUI-C012;53.6;2026-06-14 15:48:54.74
BI-RUI-009;64.971;2026-06-14 15:48:57.57
BI-RUI-BR11;64.019;2026-06-14 15:49:22.387
BI-RUI-C023;59.9;2026-06-14 15:49:30.87
BI-RUI-C033;61.40;2026-06-14 15:49:35.84
BI-RUI-C012;48.0;2026-06-14 15:50:04.5
BI-RUI-P010;64.7;2026-06-14 15:50:20.677
BI-RUI-C021;60.40;2026-06-14 15:50:24.58
BI-RUI-C030;45.10;2026-06-14 15:50:27.207
BI-RUI-BR2;55.1;2026-06-14 15:50:51.163
BI-RUI-C018;54.00;2026-06-14 15:50:56.76
BI-RUI-P005;60.2;2026-06-14 15:51:18.463
BI-RUI-011;65.613;2026-06-14 15:51:22.933
BI-RUI-C012;55.1;2026-06-14 15:51:23.637
BI-RUI-021;57.70;2026-06-14 15:51:35.36
BI-RUI-C025;49.50;2026-06-14 15:51:47.64
BI-RUI-P001;78.5;2026-06-14 15:51:48.89
BI-RUI-007;59.871;2026-06-14 15:51:56.36
BI-RUI-C012;49.4;2026-06-14 15:52:36.367
BI-RUI-C023;62.2;2026-06-14 15:52:49.493
BI-RUI-C009;63.1;2026-06-14 15:53:00.09
BI-RUI-C022;62.0;2026-06-14 15:53:23.217
BI-RUI-C006;72.8;2026-06-14 15:53:26.67
BI-RUI-BR15;63.10;2026-06-14 15:53:32.86
BI-RUI-C003;50.00;2026-06-14 15:53:46.567
BI-RUI-C012;48.3;2026-06-14 15:53:54.02
BI-RUI-C015;56.40;2026-06-14 15:54:19.633
BI-RUI-C014;51.90;2026-06-14 15:54:43.543
BI-RUI-C026;51.4;2026-06-14 15:54:51.62
BI-RUI-C004;55.2;2026-06-14 15:55:00.56
BI-RUI-C012;47.5;2026-06-14 15:55:12.343
BI-RUI-P012;66.4;2026-06-14 15:55:13.373
BI-RUI-BR15;64.00;2026-06-14 15:55:17.86
BI-RUI-C016;61.2;2026-06-14 15:55:18.343
BI-RUI-020;57.50;2026-06-14 15:55:22.05
BI-RUI-008;67.311;2026-06-14 15:55:24.393
BI-RUI-005;72.135;2026-06-14 15:55:37.817
BI-RUI-010;67.490;2026-06-14 15:55:52.723
BI-RUI-C008;56.8;2026-06-14 15:56:04.43
BI-RUI-C023;64.2;2026-06-14 15:56:07.82
BI-RUI-C012;54.4;2026-06-14 15:56:23.29
BI-RUI-C025;45.10;2026-06-14 15:57:13.847
BI-RUI-P009;64.0;2026-06-14 15:57:25.207
BI-RUI-C005;60.3;2026-06-14 15:57:29.427
BI-RUI-C012;50.4;2026-06-14 15:57:34.817
BI-RUI-C010;52.5;2026-06-14 15:58:00.383
BI-RUI-023;62.60;2026-06-14 15:58:05.557
BI-RUI-C019;50.80;2026-06-14 15:58:22.48
BI-RUI-P011;65.2;2026-06-14 15:58:25.653
BI-RUI-P013;62.4;2026-06-14 15:58:26.2
BI-RUI-C012;47.7;2026-06-14 15:58:56.533
BI-RUI-015;67.018;2026-06-14 15:58:58.08
BI-RUI-C023;63.6;2026-06-14 15:59:25.083
BI-RUI-013;63.368;2026-06-14 15:59:33.413
BI-RUI-P006;71.4;2026-06-14 15:59:58.103
BI-RUI-C012;49.8;2026-06-14 16:00:08.34
BI-RUI-C013;59.2;2026-06-14 16:01:05.1
BI-RUI-C011;44.00;2026-06-14 16:01:05.1
BI-RUI-004;71.387;2026-06-14 16:01:05.1
BI-RUI-019;67.487;2026-06-14 16:01:05.1
BI-RUI-017;69.325;2026-06-14 16:01:05.1
BI-RUI-P014;59.9;2026-06-14 16:01:05.1
BI-RUI-C034;62.50;2026-06-14 16:01:05.1
BI-RUI-C020;55.20;2026-06-14 16:01:05.1
BI-RUI-BR5;56.438;2026-06-14 16:01:05.1
BI-RUI-C031;54.80;2026-06-14 16:01:05.1
BI-RUI-C032;59.90;2026-06-14 16:01:05.1
BI-RUI-C017;49.60;2026-06-14 16:01:05.1
BI-RUI-BR1;57.9;2026-06-14 16:01:05.1
BI-RUI-001;58.753;2026-06-14 16:01:27.37
BI-RUI-006;56.611;2026-06-14 16:01:27.37
BI-RUI-C012;53.5;2026-06-14 16:01:27.37
BI-RUI-C034;63.80;2026-06-14 16:01:57.92
BI-RUI-C011;39.30;2026-06-14 16:01:58.937
BI-RUI-C032;58.20;2026-06-14 16:02:11.873
BI-RUI-P007;62.6;2026-06-14 16:02:14.61
BI-RUI-C020;52.30;2026-06-14 16:02:16.937
BI-RUI-C031;52.70;2026-06-14 16:02:20.047
BI-RUI-C025;50.50;2026-06-14 16:02:34.783
BI-RUI-C017;53.00;2026-06-14 16:02:42.753
BI-RUI-C012;49.6;2026-06-14 16:02:45.067
BI-RUI-C023;62.8;2026-06-14 16:02:47.74
BI-RUI-C001;59.8;2026-06-14 16:03:30.2
BI-RUI-BR7;49.411;2026-06-14 16:03:36.763
BI-RUI-P002;53.5;2026-06-14 16:03:46.0
BI-RUI-009;65.381;2026-06-14 16:03:55.577
BI-RUI-C024;60.5;2026-06-14 16:03:59.03
BI-RUI-C012;52.4;2026-06-14 16:04:04.093
BI-RUI-022;65.50;2026-06-14 16:04:08.813
BI-RUI-BR11;60.538;2026-06-14 16:04:18.22
BI-RUI-C033;59.60;2026-06-14 16:04:49.913
BI-RUI-C026;51.5;2026-06-14 16:05:13.81
BI-RUI-P010;66.1;2026-06-14 16:05:21.06
BI-RUI-C012;49.1;2026-06-14 16:05:21.34
BI-RUI-C021;61.40;2026-06-14 16:05:47.157
BI-RUI-C030;42.60;2026-06-14 16:05:58.813
BI-RUI-C023;63.6;2026-06-14 16:06:05.893
BI-RUI-BR2;55.0;2026-06-14 16:06:12.52
BI-RUI-C018;52.80;2026-06-14 16:06:16.91
BI-RUI-P005;62.4;2026-06-14 16:06:18.66
BI-RUI-011;65.911;2026-06-14 16:06:27.333
BI-RUI-C012;51.4;2026-06-14 16:06:39.087
BI-RUI-P001;77.8;2026-06-14 16:06:49.243
BI-RUI-021;76.90;2026-06-14 16:07:04.2
BI-RUI-007;61.269;2026-06-14 16:07:07.013
BI-RUI-C025;48.60;2026-06-14 16:07:53.973
BI-RUI-C012;50.2;2026-06-14 16:07:56.8
BI-RUI-C009;60.2;2026-06-14 16:08:07.49
BI-RUI-C006;73.7;2026-06-14 16:08:38.12
BI-RUI-C022;61.5;2026-06-14 16:08:39.027
BI-RUI-C003;50.90;2026-06-14 16:09:07.093
BI-RUI-C012;51.0;2026-06-14 16:09:15.03
BI-RUI-C023;66.5;2026-06-14 16:09:40.05
BI-RUI-C015;57.20;2026-06-14 16:09:42.973
BI-RUI-P012;67.3;2026-06-14 16:10:13.51
BI-RUI-C004;57.1;2026-06-14 16:10:14.463
BI-RUI-C014;53.00;2026-06-14 16:10:16.853
BI-RUI-C012;49.8;2026-06-14 16:10:34.527
BI-RUI-020;58.20;2026-06-14 16:10:34.653
BI-RUI-C016;60.6;2026-06-14 16:10:37.217
BI-RUI-BR15;63.20;2026-06-14 16:10:38.2
BI-RUI-005;70.167;2026-06-14 16:10:43.687
BI-RUI-010;68.608;2026-06-14 16:10:54.827
BI-RUI-C008;59.0;2026-06-14 16:11:28.177
BI-RUI-C012;50.6;2026-06-14 16:11:46.867
BI-RUI-C005;64.8;2026-06-14 16:12:40.42
BI-RUI-C023;65.7;2026-06-14 16:13:03.893
BI-RUI-C012;46.5;2026-06-14 16:13:05.097
BI-RUI-C010;51.9;2026-06-14 16:13:12.863
BI-RUI-C025;44.90;2026-06-14 16:13:22.77
BI-RUI-023;62.40;2026-06-14 16:13:24.787
BI-RUI-P011;65.3;2026-06-14 16:13:25.85
BI-RUI-P013;59.3;2026-06-14 16:13:27.617
BI-RUI-C019;50.60;2026-06-14 16:13:50.777
BI-RUI-015;67.764;2026-06-14 16:14:01.293
BI-RUI-013;61.183;2026-06-14 16:14:14.467
BI-RUI-C012;47.5;2026-06-14 16:14:25.047
BI-RUI-P006;70.8;2026-06-14 16:14:58.38
BI-RUI-023;50.40;2026-06-14 16:15:06.397
BI-RUI-019;68.456;2026-06-14 16:15:34.697
BI-RUI-C026;50.0;2026-06-14 16:15:37.23
BI-RUI-017;74.850;2026-06-14 16:15:39.807
BI-RUI-C012;46.6;2026-06-14 16:15:42.793
BI-RUI-P014;62.6;2026-06-14 16:15:53.577
BI-RUI-BR5;57.418;2026-06-14 16:15:55.14
BI-RUI-004;68.506;2026-06-14 16:15:57.187
BI-RUI-006;59.483;2026-06-14 16:16:06.42
BI-RUI-C023;66.1;2026-06-14 16:16:22.05
BI-RUI-001;62.196;2026-06-14 16:16:31.8
BI-RUI-C012;46.2;2026-06-14 16:16:56.18
BI-RUI-C013;58.5;2026-06-14 16:17:02.867
BI-RUI-C034;63.50;2026-06-14 16:17:16.243
BI-RUI-C011;44.40;2026-06-14 16:17:23.573
BI-RUI-C032;60.30;2026-06-14 16:17:29.463
BI-RUI-BR1;58.4;2026-06-14 16:17:29.81
BI-RUI-C031;52.20;2026-06-14 16:17:42.077
BI-RUI-C020;54.00;2026-06-14 16:17:49.53
BI-RUI-C017;52.30;2026-06-14 16:18:12.563
BI-RUI-C012;47.2;2026-06-14 16:18:16.847
BI-RUI-C025;48.10;2026-06-14 16:18:49.493
BI-RUI-C001;59.9;2026-06-14 16:18:50.96
BI-RUI-009;67.267;2026-06-14 16:18:51.947
BI-RUI-C024;60.4;2026-06-14 16:19:22.327
BI-RUI-BR11;60.550;2026-06-14 16:19:25.45
BI-RUI-022;68.10;2026-06-14 16:19:28.937
BI-RUI-C012;49.2;2026-06-14 16:19:33.327
BI-RUI-C023;67.6;2026-06-14 16:19:33.717
BI-RUI-C033;57.00;2026-06-14 16:20:08.05
BI-RUI-P010;63.8;2026-06-14 16:20:21.287
BI-RUI-C012;49.8;2026-06-14 16:20:46.79
BI-RUI-P005;65.8;2026-06-14 16:21:19.187
BI-RUI-BR2;55.3;2026-06-14 16:21:24.657
BI-RUI-C030;44.50;2026-06-14 16:21:31.28
BI-RUI-C018;53.40;2026-06-14 16:21:37.3
BI-RUI-011;64.659;2026-06-14 16:21:40.393
BI-RUI-C012;52.3;2026-06-14 16:21:55.537
BI-RUI-007;60.330;2026-06-14 16:21:59.27
BI-RUI-021;63.20;2026-06-14 16:22:20.803
BI-RUI-C023;65.8;2026-06-14 16:22:44.107
BI-RUI-C012;54.2;2026-06-14 16:23:09.063
BI-RUI-C009;62.3;2026-06-14 16:23:25.127
BI-RUI-C022;62.9;2026-06-14 16:23:48.52
BI-RUI-C006;72.4;2026-06-14 16:23:57.287
BI-RUI-C003;51.00;2026-06-14 16:24:16.073
BI-RUI-C025;48.80;2026-06-14 16:24:16.667
BI-RUI-C012;49.4;2026-06-14 16:24:40.437
BI-RUI-C015;53.10;2026-06-14 16:25:03.97
BI-RUI-P012;66.7;2026-06-14 16:25:13.91
BI-RUI-C004;55.8;2026-06-14 16:25:26.567
BI-RUI-005;66.953;2026-06-14 16:25:37.303
BI-RUI-020;57.70;2026-06-14 16:25:46.65
BI-RUI-C012;52.8;2026-06-14 16:25:48.4
BI-RUI-C014;53.70;2026-06-14 16:25:51.21
BI-RUI-BR15;64.60;2026-06-14 16:25:55.523
BI-RUI-C016;61.9;2026-06-14 16:25:55.57
BI-RUI-C026;49.8;2026-06-14 16:25:55.68
BI-RUI-010;70.246;2026-06-14 16:26:01.807
BI-RUI-C023;66.7;2026-06-14 16:26:02.15
BI-RUI-C008;58.6;2026-06-14 16:26:44.72
BI-RUI-C012;52.2;2026-06-14 16:27:06.347
BI-RUI-P009;66.6;2026-06-14 16:27:25.943
BI-RUI-C005;64.2;2026-06-14 16:27:47.73
BI-RUI-C012;57.0;2026-06-14 16:28:25.92
BI-RUI-P011;65.2;2026-06-14 16:28:25.97
BI-RUI-P013;61.2;2026-06-14 16:28:26.843
BI-RUI-C010;54.6;2026-06-14 16:28:36.25
BI-RUI-015;67.998;2026-06-14 16:28:49.3
BI-RUI-C023;63.2;2026-06-14 16:29:09.74
BI-RUI-013;62.746;2026-06-14 16:29:14.49
BI-RUI-C019;50.30;2026-06-14 16:29:21.243
BI-RUI-C012;54.9;2026-06-14 16:29:43.527
BI-RUI-C025;49.80;2026-06-14 16:29:43.777
BI-RUI-P006;71.0;2026-06-14 16:29:58.45
BI-RUI-019;66.243;2026-06-14 16:30:29.127
BI-RUI-023;64.30;2026-06-14 16:30:29.52
BI-RUI-017;62.926;2026-06-14 16:30:33.317
BI-RUI-BR5;59.046;2026-06-14 16:30:49.57
BI-RUI-C012;61.8;2026-06-14 16:30:52.24
BI-RUI-P014;60.0;2026-06-14 16:30:53.787
BI-RUI-004;69.605;2026-06-14 16:30:57.32
BI-RUI-006;58.592;2026-06-14 16:31:06.053
BI-RUI-001;59.447;2026-06-14 16:31:31.62
BI-RUI-C012;54.3;2026-06-14 16:32:05.597
BI-RUI-P007;61.5;2026-06-14 16:32:14.8
BI-RUI-C013;61.1;2026-06-14 16:32:25.94
